헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISPHarol, SGPS, SA","PHarol, SGPS, SA","PHarol, SGPS, SA","PHarol, SGPS, SA(English: PHarol, SGPS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal).","PHarol, SGPS, SA(English: PHarol, SGPS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal).","PHarol, SGPS, SA(English: PHarol, SGPS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.","PHarol, SGPS, SA(English: PHarol, SGPS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.",,,,,,,https://live.euronext.com/en/product/equities/PTPTC0AM0009-XLIS/pharol/phr/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTPTC0AM0009-XLIS/pharol/phr/quotes,,2021,,,,,,,,,0천 유로,,,-2.274천 유로,,0천 유로,,,,,-2.361천 유로,,,,,,,,,,,,"1510, Telecommunications","1510, Telecommunications","15102015, Telecommunications Services","15102015, Telecommunications Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,PHR,,0.0837 EUR,0.084 EUR,0.084 EUR,,0.116 EUR,,,,"96,973",75.038M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISGREENVOLT ENERGIAS RENOVAVEIS S.A.,GREENVOLT ENERGIAS RENOVAVEIS S.A.,GREENVOLT ENERGIAS RENOVAVEIS S.A.,GREENVOLT ENERGIAS RENOVAVEIS S.A.(English: GREENVOLT ENERGIAS RENOVAVEIS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal).,GREENVOLT ENERGIAS RENOVAVEIS S.A.(English: GREENVOLT ENERGIAS RENOVAVEIS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal).,GREENVOLT ENERGIAS RENOVAVEIS S.A.(English: GREENVOLT ENERGIAS RENOVAVEIS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,GREENVOLT ENERGIAS RENOVAVEIS S.A.(English: GREENVOLT ENERGIAS RENOVAVEIS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTGNV0AM0001-XLIS/greenvolt/gvolt/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTGNV0AM0001-XLIS/greenvolt/gvolt/quotes,,2021,,,,,,,,,130.710천 유로,,,30.561천 유로,,6.456천 유로,,,,,12.810천 유로,,,,,,,,,,,,"6510, Utilities","6510, Utilities","65101010, Alternative Electricity","65101010, Alternative Electricity",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,GVOLT,,7.26 EUR,7.46 EUR,7.46 EUR,,8.10 EUR,,,,"5,372,259",881.193M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISGREENVOLT ENERGIAS RENOVAVEIS S.A.,GREENVOLT ENERGIAS RENOVAVEIS S.A.,GREENVOLT ENERGIAS RENOVAVEIS S.A.,GREENVOLT ENERGIAS RENOVAVEIS S.A.(English: GREENVOLT ENERGIAS RENOVAVEIS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal).,GREENVOLT ENERGIAS RENOVAVEIS S.A.(English: GREENVOLT ENERGIAS RENOVAVEIS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal).,GREENVOLT ENERGIAS RENOVAVEIS S.A.(English: GREENVOLT ENERGIAS RENOVAVEIS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,GREENVOLT ENERGIAS RENOVAVEIS S.A.(English: GREENVOLT ENERGIAS RENOVAVEIS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTGNV0AM0001-XLIS/greenvolt/gvolt/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTGNV0AM0001-XLIS/greenvolt/gvolt/quotes,,2021,,,,,,,,,130.710천 유로,,,30.561천 유로,,6.456천 유로,,,,,12.810천 유로,,,,,,,,,,,,"6510, Utilities","6510, Utilities","65101010, Alternative Electricity","65101010, Alternative Electricity",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,GVOLT,,7.26 EUR,7.46 EUR,7.46 EUR,,8.10 EUR,,,,"5,372,259",881.193M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISSoc.Com.Orey Antunes,Soc.Com.Orey Antunes,Soc.Com.Orey Antunes,Soc.Com.Orey Antunes(English: Soc.Com.Orey Antunes) is a public company that is listed on EURONEXT Lisbon(Portugal).,Soc.Com.Orey Antunes(English: Soc.Com.Orey Antunes) is a public company that is listed on EURONEXT Lisbon(Portugal).,Soc.Com.Orey Antunes(English: Soc.Com.Orey Antunes) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,Soc.Com.Orey Antunes(English: Soc.Com.Orey Antunes) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTORE0AM0002-XLIS/orey-antunes-esc/ore/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTORE0AM0002-XLIS/orey-antunes-esc/ore/quotes,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202015, Investment Services","30202015, Investment Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,ORE,,0.0745 EUR,0.075 EUR,0.075 EUR,,0.075 EUR,,,,402,894.000K,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISSoc.Com.Orey Antunes,Soc.Com.Orey Antunes,Soc.Com.Orey Antunes,Soc.Com.Orey Antunes(English: Soc.Com.Orey Antunes) is a public company that is listed on EURONEXT Lisbon(Portugal).,Soc.Com.Orey Antunes(English: Soc.Com.Orey Antunes) is a public company that is listed on EURONEXT Lisbon(Portugal).,Soc.Com.Orey Antunes(English: Soc.Com.Orey Antunes) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,Soc.Com.Orey Antunes(English: Soc.Com.Orey Antunes) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTORE0AM0002-XLIS/orey-antunes-esc/ore/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTORE0AM0002-XLIS/orey-antunes-esc/ore/quotes,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202015, Investment Services","30202015, Investment Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,ORE,,0.0745 EUR,0.075 EUR,0.075 EUR,,0.075 EUR,,,,402,894.000K,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISSporting Clube de Braga,Sporting Clube de Braga,Sporting Clube de Braga,Sporting Clube de Braga(English: Sporting Clube de Braga) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque Norte - Apartado 12 Monte Castro,Sporting Clube de Braga(English: Sporting Clube de Braga) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque Norte - Apartado 12 Monte Castro,Sporting Clube de Braga(English: Sporting Clube de Braga) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 490K Euros. You can find more information on company's website. Company Address: Parque Norte - Apartado 12 Monte Castro,Sporting Clube de Braga(English: Sporting Clube de Braga) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 490K Euros. You can find more information on company's website. Company Address: Parque Norte - Apartado 12 Monte Castro,,,,,+351 253 612929,,http://www.scbraga.pt,,,,,,Parque Norte - Apartado 12 Monte Castro,Parque Norte - Apartado 12 Monte Castro,PT-4710-251 Braga,PT-4710-251 Braga,,,,,Active,,,CONTACT,CONTACT,Sporting Clube de Braga,-,+351 253 612929,-,-,2020,,,,,,,,,490천 유로,,,-1.920천 유로,,-91천 유로,,,,,-1.930천 유로,,,,,,,,,,,,"4050, Travel and Leisure","4050, Travel and Leisure","40501030, Recreational Services","40501030, Recreational Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,SCB,,9.00 EUR,9.00 EUR,9.00 EUR,,10.80 EUR,,,,387,9.000M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISSporting Clube de Braga,Sporting Clube de Braga,Sporting Clube de Braga,Sporting Clube de Braga(English: Sporting Clube de Braga) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque Norte - Apartado 12 Monte Castro,Sporting Clube de Braga(English: Sporting Clube de Braga) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque Norte - Apartado 12 Monte Castro,Sporting Clube de Braga(English: Sporting Clube de Braga) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 490K Euros. You can find more information on company's website. Company Address: Parque Norte - Apartado 12 Monte Castro,Sporting Clube de Braga(English: Sporting Clube de Braga) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 490K Euros. You can find more information on company's website. Company Address: Parque Norte - Apartado 12 Monte Castro,,,,,+351 253 612929,,http://www.scbraga.pt,,,,,,Parque Norte - Apartado 12 Monte Castro,Parque Norte - Apartado 12 Monte Castro,PT-4710-251 Braga,PT-4710-251 Braga,,,,,Active,,,CONTACT,CONTACT,Sporting Clube de Braga,-,+351 253 612929,-,-,2020,,,,,,,,,490천 유로,,,-1.920천 유로,,-91천 유로,,,,,-1.930천 유로,,,,,,,,,,,,"4050, Travel and Leisure","4050, Travel and Leisure","40501030, Recreational Services","40501030, Recreational Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,SCB,,9.00 EUR,9.00 EUR,9.00 EUR,,10.80 EUR,,,,387,9.000M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISGALP ENERGIA-NOM,GALP ENERGIA-NOM,GALP ENERGIA-NOM,GALP ENERGIA-NOM(English: GALP ENERGIA-NOM) is a public company that is listed on EURONEXT Lisbon(Portugal).,GALP ENERGIA-NOM(English: GALP ENERGIA-NOM) is a public company that is listed on EURONEXT Lisbon(Portugal).,GALP ENERGIA-NOM(English: GALP ENERGIA-NOM) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,GALP ENERGIA-NOM(English: GALP ENERGIA-NOM) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTGAL0AM0009-XLIS/galp-energia-nom/galp/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTGAL0AM0009-XLIS/galp-energia-nom/galp/quotes,,2021,,,,,,,,,16.117.000천 유로,,,1.668.000천 유로,,97.000천 유로,,,,,150.000천 유로,,,,,,,,,,,,"6010, Energy","6010, Energy","60101000, Integrated Oil and Gas","60101000, Integrated Oil and Gas",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,GALP,,12.16 EUR,12.19 EUR,12.19 EUR,,12.21 EUR,,,,"42,527,874",9.377B,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISGALP ENERGIA-NOM,GALP ENERGIA-NOM,GALP ENERGIA-NOM,GALP ENERGIA-NOM(English: GALP ENERGIA-NOM) is a public company that is listed on EURONEXT Lisbon(Portugal).,GALP ENERGIA-NOM(English: GALP ENERGIA-NOM) is a public company that is listed on EURONEXT Lisbon(Portugal).,GALP ENERGIA-NOM(English: GALP ENERGIA-NOM) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,GALP ENERGIA-NOM(English: GALP ENERGIA-NOM) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTGAL0AM0009-XLIS/galp-energia-nom/galp/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTGAL0AM0009-XLIS/galp-energia-nom/galp/quotes,,2021,,,,,,,,,16.117.000천 유로,,,1.668.000천 유로,,97.000천 유로,,,,,150.000천 유로,,,,,,,,,,,,"6010, Energy","6010, Energy","60101000, Integrated Oil and Gas","60101000, Integrated Oil and Gas",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,GALP,,12.16 EUR,12.19 EUR,12.19 EUR,,12.21 EUR,,,,"42,527,874",9.377B,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISEURONEXT,EURONEXT,EURONEXT,EURONEXT(English: EURONEXT) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Beursplein 5,EURONEXT(English: EURONEXT) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Beursplein 5,EURONEXT(English: EURONEXT) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Beursplein 5,EURONEXT(English: EURONEXT) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Beursplein 5,,,,,,IR@euronext.com,https://www.euronext.com,,,,,,Beursplein 5,Beursplein 5,NL-1012 JW Amsterdam,NL-1012 JW Amsterdam,,,,,Active,Aurelie Cohen,Aurelie Cohen,CONTACT,CONTACT,EURONEXT,+ 33 1 4927 1268,,+ 33 1 4927 1268,+ 33 1 4927 1268,2021,,,,,,,,,0천 유로,,,1.298.655천 유로,,,,,,,529.179천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202015, Investment Services","30202015, Investment Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,ENXP,,,,,,,,,,,,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISEURONEXT,EURONEXT,EURONEXT,EURONEXT(English: EURONEXT) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Beursplein 5,EURONEXT(English: EURONEXT) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Beursplein 5,EURONEXT(English: EURONEXT) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Beursplein 5,EURONEXT(English: EURONEXT) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Beursplein 5,,,,,,IR@euronext.com,https://www.euronext.com,,,,,,Beursplein 5,Beursplein 5,NL-1012 JW Amsterdam,NL-1012 JW Amsterdam,,,,,Active,Aurelie Cohen,Aurelie Cohen,CONTACT,CONTACT,EURONEXT,+ 33 1 4927 1268,,+ 33 1 4927 1268,+ 33 1 4927 1268,2021,,,,,,,,,0천 유로,,,1.298.655천 유로,,,,,,,529.179천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202015, Investment Services","30202015, Investment Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,ENXP,,,,,,,,,,,,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISMONUMENTAL RESIDENCE,MONUMENTAL RESIDENCE,MONUMENTAL RESIDENCE,"MONUMENTAL RESIDENCE(English: MONUMENTAL RESIDENCE) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MONUMENTAL RESIDENCE(English: MONUMENTAL RESIDENCE) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MONUMENTAL RESIDENCE(English: MONUMENTAL RESIDENCE) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MONUMENTAL RESIDENCE(English: MONUMENTAL RESIDENCE) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva",,,,,+351 291761920,tiago.silva@interfundos.pt,https://ind.millenniumbcp.pt/Documents/Monumental-,,,,,,"Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva",PT-2740-256 Porto Salvo,PT-2740-256 Porto Salvo,,,,,Active,TIAGO SILVA,TIAGO SILVA,CONTACT,CONTACT,MONUMENTAL RESIDENCE,+351 211 132 430,+351 291761920,+351 211 132 430,+351 211 132 430,2019,,,,,,,,,,,,,,-6.542천 유로,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101015, Real Estate Services","35101015, Real Estate Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,MLMR,,0.994 EUR,,,,,,,,0.994,,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISMONUMENTAL RESIDENCE,MONUMENTAL RESIDENCE,MONUMENTAL RESIDENCE,"MONUMENTAL RESIDENCE(English: MONUMENTAL RESIDENCE) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MONUMENTAL RESIDENCE(English: MONUMENTAL RESIDENCE) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MONUMENTAL RESIDENCE(English: MONUMENTAL RESIDENCE) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MONUMENTAL RESIDENCE(English: MONUMENTAL RESIDENCE) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva",,,,,+351 291761920,tiago.silva@interfundos.pt,https://ind.millenniumbcp.pt/Documents/Monumental-,,,,,,"Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","Parque das Technologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva",PT-2740-256 Porto Salvo,PT-2740-256 Porto Salvo,,,,,Active,TIAGO SILVA,TIAGO SILVA,CONTACT,CONTACT,MONUMENTAL RESIDENCE,+351 211 132 430,+351 291761920,+351 211 132 430,+351 211 132 430,2019,,,,,,,,,,,,,,-6.542천 유로,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101015, Real Estate Services","35101015, Real Estate Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,MLMR,,0.994 EUR,,,,,,,,0.994,,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISMULTI 24,MULTI 24,MULTI 24,"MULTI 24(English: MULTI 24) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MULTI 24(English: MULTI 24) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MULTI 24(English: MULTI 24) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MULTI 24(English: MULTI 24) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva",,,,,,tiago.silva@interfundos.pt,https://ind.millenniumbcp.pt/Documents/Multi24/Mul,,,,,,"Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva",PT-2740-256 Porto Salvo,PT-2740-256 Porto Salvo,,,,,Active,TIAGO SILVA,TIAGO SILVA,CONTACT,CONTACT,MULTI 24,+351 211 132 430,,+351 211 132 430,+351 211 132 430,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101015, Real Estate Services","35101015, Real Estate Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,MLM24,,,,,,,,,,,,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISMULTI 24,MULTI 24,MULTI 24,"MULTI 24(English: MULTI 24) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MULTI 24(English: MULTI 24) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MULTI 24(English: MULTI 24) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","MULTI 24(English: MULTI 24) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva",,,,,,tiago.silva@interfundos.pt,https://ind.millenniumbcp.pt/Documents/Multi24/Mul,,,,,,"Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva","Parque das Tecnologias, Edificio 1, Tagus Park Avenida Professor Doutor Cavaco Silva",PT-2740-256 Porto Salvo,PT-2740-256 Porto Salvo,,,,,Active,TIAGO SILVA,TIAGO SILVA,CONTACT,CONTACT,MULTI 24,+351 211 132 430,,+351 211 132 430,+351 211 132 430,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101015, Real Estate Services","35101015, Real Estate Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,MLM24,,,,,,,,,,,,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
