헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자팩스번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSKENDRION N.V.,KENDRION N.V.,KENDRION N.V.,KENDRION N.V.(English: KENDRION N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Vesta Building - 5th floor Herikerbergweg 213,KENDRION N.V.(English: KENDRION N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Vesta Building - 5th floor Herikerbergweg 213,KENDRION N.V.(English: KENDRION N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 464.000K Euros. You can find more information on company's website. Company Address: Vesta Building - 5th floor Herikerbergweg 213,KENDRION N.V.(English: KENDRION N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 464.000K Euros. You can find more information on company's website. Company Address: Vesta Building - 5th floor Herikerbergweg 213,,,,+31 (0)85 073 1500,,cleo.ferreira@kendrion.com,http://www.kendrion.com,,,,,,Vesta Building - 5th floor Herikerbergweg 213,Vesta Building - 5th floor Herikerbergweg 213,NL-1101 CN Amsterdam,NL-1101 CN Amsterdam,,,,,Active,Cleo Ferreira,Cleo Ferreira,CONTACT,CONTACT,KENDRION N.V.,31850731504,,31850731504,31850731504,2021,,,,,,,,,464.000천 유로,,,23.900천 유로,,3.600천 유로,,,,,14.400천 유로,,,,,,,,,,,,"4010, Automobiles and Parts","4010, Automobiles and Parts","40101025, Auto Parts","40101025, Auto Parts",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,TKWY,,17.30 EUR,17.50 EUR,18.40 EUR,,25.45 EUR,,,,"11,222",258.358M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSAMG ADVANCED METALLURGICAL GROUP,AMG ADVANCED METALLURGICAL GROUP,AMG ADVANCED METALLURGICAL GROUP,AMG ADVANCED METALLURGICAL GROUP(English: AMG ADVANCED METALLURGICAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Toren C 13th Floor Strawinskylaan 1343,AMG ADVANCED METALLURGICAL GROUP(English: AMG ADVANCED METALLURGICAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Toren C 13th Floor Strawinskylaan 1343,AMG ADVANCED METALLURGICAL GROUP(English: AMG ADVANCED METALLURGICAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 1.063.817K Euros. You can find more information on company's website. Company Address: Toren C 13th Floor Strawinskylaan 1343,AMG ADVANCED METALLURGICAL GROUP(English: AMG ADVANCED METALLURGICAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 1.063.817K Euros. You can find more information on company's website. Company Address: Toren C 13th Floor Strawinskylaan 1343,,,,+31 20 7147 140,,mfischer@amg-nv.com,https://amg-nv.com/investors/,,,,,,Toren C 13th Floor Strawinskylaan 1343,Toren C 13th Floor Strawinskylaan 1343,NL-1077 XX Amsterdam,NL-1077 XX Amsterdam,,,,,Active,Michele Fischer,Michele Fischer,CONTACT,CONTACT,AMG ADVANCED METALLURGICAL GROUP,+1 610 975 4979,,+1 610 975 4979,+1 610 975 4979,2021,,,,,,,,,1.063.817천 유로,,,50.460천 유로,,15.759천 유로,,,,,12.168천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50204000, Machinery: Industrial","50204000, Machinery: Industrial",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AMG,,33.28 EUR,33.34 EUR,37.68 EUR,,42.32 EUR,,,,"3,327,973",1.082B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSAMG ADVANCED METALLURGICAL GROUP,AMG ADVANCED METALLURGICAL GROUP,AMG ADVANCED METALLURGICAL GROUP,AMG ADVANCED METALLURGICAL GROUP(English: AMG ADVANCED METALLURGICAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Toren C 13th Floor Strawinskylaan 1343,AMG ADVANCED METALLURGICAL GROUP(English: AMG ADVANCED METALLURGICAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Toren C 13th Floor Strawinskylaan 1343,AMG ADVANCED METALLURGICAL GROUP(English: AMG ADVANCED METALLURGICAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 1.063.817K Euros. You can find more information on company's website. Company Address: Toren C 13th Floor Strawinskylaan 1343,AMG ADVANCED METALLURGICAL GROUP(English: AMG ADVANCED METALLURGICAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 1.063.817K Euros. You can find more information on company's website. Company Address: Toren C 13th Floor Strawinskylaan 1343,,,,+31 20 7147 140,,mfischer@amg-nv.com,https://amg-nv.com/investors/,,,,,,Toren C 13th Floor Strawinskylaan 1343,Toren C 13th Floor Strawinskylaan 1343,NL-1077 XX Amsterdam,NL-1077 XX Amsterdam,,,,,Active,Michele Fischer,Michele Fischer,CONTACT,CONTACT,AMG ADVANCED METALLURGICAL GROUP,+1 610 975 4979,,+1 610 975 4979,+1 610 975 4979,2021,,,,,,,,,1.063.817천 유로,,,50.460천 유로,,15.759천 유로,,,,,12.168천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50204000, Machinery: Industrial","50204000, Machinery: Industrial",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AMG,,33.18 EUR,33.34 EUR,37.68 EUR,,42.32 EUR,,,,"911,893",1.078B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBETER BED HOLDING,BETER BED HOLDING,BETER BED HOLDING,BETER BED HOLDING(English: BETER BED HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Linie 27,BETER BED HOLDING(English: BETER BED HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Linie 27,BETER BED HOLDING(English: BETER BED HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 214.222K Euros. You can find more information on company's website. Company Address: Linie 27,BETER BED HOLDING(English: BETER BED HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 214.222K Euros. You can find more information on company's website. Company Address: Linie 27,,,,+31 (0) 413 338 819,,bbholding@beterbed.nl,https://www.beterbedholding.com/,,,,,,Linie 27,Linie 27,PO Box 716,PO Box 716,,,,,Active,John Kruijssen,John Kruijssen,CONTACT,CONTACT,BETER BED HOLDING,+31 (0)413 338819,,+31 (0)413 338819,+31 (0)413 338819,2021,,,,,,,,,214.222천 유로,,,14.801천 유로,,-527천 유로,,,,,13.897천 유로,,,,,,,,,,,,"4040, Retail","4040, Retail","40401025, Home Improvement Retailers","40401025, Home Improvement Retailers",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BBED,,4.87 EUR,4.90 EUR,5.08 EUR,,9.12 EUR,,,,5,132.399M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBETER BED HOLDING,BETER BED HOLDING,BETER BED HOLDING,BETER BED HOLDING(English: BETER BED HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Linie 27,BETER BED HOLDING(English: BETER BED HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Linie 27,BETER BED HOLDING(English: BETER BED HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 214.222K Euros. You can find more information on company's website. Company Address: Linie 27,BETER BED HOLDING(English: BETER BED HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 214.222K Euros. You can find more information on company's website. Company Address: Linie 27,,,,+31 (0) 413 338 819,,bbholding@beterbed.nl,https://www.beterbedholding.com/,,,,,,Linie 27,Linie 27,PO Box 716,PO Box 716,,,,,Active,John Kruijssen,John Kruijssen,CONTACT,CONTACT,BETER BED HOLDING,+31 (0)413 338819,,+31 (0)413 338819,+31 (0)413 338819,2021,,,,,,,,,214.222천 유로,,,14.801천 유로,,-527천 유로,,,,,13.897천 유로,,,,,,,,,,,,"4040, Retail","4040, Retail","40401025, Home Improvement Retailers","40401025, Home Improvement Retailers",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BBED,,4.86 EUR,4.905 EUR,5.08 EUR,,9.12 EUR,,,,"17,083",132.127M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSKPN KON,KPN KON,KPN KON,KPN KON(English: KPN KON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Wilhelminakade 123,KPN KON(English: KPN KON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Wilhelminakade 123,KPN KON(English: KPN KON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.271.000K Euros. You can find more information on company's website. Company Address: Wilhelminakade 123,KPN KON(English: KPN KON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.271.000K Euros. You can find more information on company's website. Company Address: Wilhelminakade 123,,,,+31 (0)70 44 60986,,ir@kpn.com,http://www.kpn.com,,,,,,Wilhelminakade 123,Wilhelminakade 123,PO Box 25110,PO Box 25110,,,,,Active,KPN Investor Relations,KPN Investor Relations,CONTACT,CONTACT,KPN KON,+31 (0)70 44 60986,,+31 (0)70 44 60986,+31 (0)70 44 60986,2021,,,,,,,,,5.271.000천 유로,,,1.862.000천 유로,,223.000천 유로,,,,,1.288.000천 유로,,,,,,,,,,,,"1510, Telecommunications","1510, Telecommunications","15102015, Telecommunications Services","15102015, Telecommunications Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,KENDR,,3.381 EUR,3.439 EUR,3.439 EUR,,3.478 EUR,,,,"2,804,711",13.961B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSINTERTRUST,INTERTRUST,INTERTRUST,INTERTRUST(English: INTERTRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Basisweg 10,INTERTRUST(English: INTERTRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Basisweg 10,INTERTRUST(English: INTERTRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 571.295K Euros. You can find more information on company's website. Company Address: Basisweg 10,INTERTRUST(English: INTERTRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 571.295K Euros. You can find more information on company's website. Company Address: Basisweg 10,,,,+31 20 521 4777,+31 20 521 4888,michiel.dejonge@intertrustgroup.com,http://www.intertrustgroup.com,,,,,,Basisweg 10,Basisweg 10,PO Box 990,PO Box 990,,,,,Active,Michiel de Jonge,Michiel de Jonge,CONTACT,CONTACT,INTERTRUST,+31 20 577 1157,+31 20 521 4888,+31 20 577 1157,+31 20 577 1157,2021,,,,,,,,,571.295천 유로,,,102.518천 유로,,33.428천 유로,,,,,65.290천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202010, Asset Managers and Custodians","30202010, Asset Managers and Custodians",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,INPST,,19.42 EUR,19.46 EUR,19.68 EUR,,21.25 EUR,,,,"56,961",1.759B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSABN AMRO BANK N.V.,ABN AMRO BANK N.V.,ABN AMRO BANK N.V.,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.597.000K Euros. You can find more information on company's website. Company Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.597.000K Euros. You can find more information on company's website. Company Address: Gustav Mahlerlaan 10,,,,+31 (0)206282282,,investorrelations@nl.abnamro.com,https://www.abnamro.com/en/investor-relations/,,,,,,Gustav Mahlerlaan 10,Gustav Mahlerlaan 10,PO Box 283,PO Box 283,,,,,Active,ABN AMRO Investor Relations,ABN AMRO Investor Relations,CONTACT,CONTACT,ABN AMRO BANK N.V.,+31 20 62 82 282,,+31 20 62 82 282,+31 20 62 82 282,2021,,,,,,,,,7.597.000천 유로,,,1.792.000천 유로,,46.000천 유로,,,,,1.838.000천 유로,,,,,,,,,,,,"3010, Banks","3010, Banks","30101010, Banks","30101010, Banks",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ABN,,10.835 EUR,10.84 EUR,12.41 EUR,,15.372 EUR,,,,"27,672,180",5.103B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSABN AMRO BANK N.V.,ABN AMRO BANK N.V.,ABN AMRO BANK N.V.,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.597.000K Euros. You can find more information on company's website. Company Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.597.000K Euros. You can find more information on company's website. Company Address: Gustav Mahlerlaan 10,,,,+31 (0)206282282,,investorrelations@nl.abnamro.com,https://www.abnamro.com/en/investor-relations/,,,,,,Gustav Mahlerlaan 10,Gustav Mahlerlaan 10,PO Box 283,PO Box 283,,,,,Active,ABN AMRO Investor Relations,ABN AMRO Investor Relations,CONTACT,CONTACT,ABN AMRO BANK N.V.,+31 20 62 82 282,,+31 20 62 82 282,+31 20 62 82 282,2021,,,,,,,,,7.597.000천 유로,,,1.792.000천 유로,,46.000천 유로,,,,,1.838.000천 유로,,,,,,,,,,,,"3010, Banks","3010, Banks","30101010, Banks","30101010, Banks",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ABN,,10.715 EUR,10.865 EUR,12.41 EUR,,15.372 EUR,,,,"2,151,857",5.046B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSFLOW TRADERS,FLOW TRADERS,FLOW TRADERS,FLOW TRADERS(English: FLOW TRADERS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Jacob Bontiusplaats 9,FLOW TRADERS(English: FLOW TRADERS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Jacob Bontiusplaats 9,FLOW TRADERS(English: FLOW TRADERS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 384.041K Euros. You can find more information on company's website. Company Address: Jacob Bontiusplaats 9,FLOW TRADERS(English: FLOW TRADERS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 384.041K Euros. You can find more information on company's website. Company Address: Jacob Bontiusplaats 9,,,,+31 (0)20 799 6799,,investor.relations@flowtraders.com,http://www.flowtraders.com,,,,,,Jacob Bontiusplaats 9,Jacob Bontiusplaats 9,NL-1018 LL Amsterdam,NL-1018 LL Amsterdam,,,,,Active,Jonathan Berger,Jonathan Berger,CONTACT,CONTACT,FLOW TRADERS,+31 20 799 6799,,+31 20 799 6799,+31 20 799 6799,2021,,,,,,,,,384.041천 유로,,,,,,,,,,144.142천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202015, Investment Services","30202015, Investment Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,FLOW,,29.36 EUR,29.50 EUR,31.82 EUR,,38.10 EUR,,,,"406,406",1.366B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSFLOW TRADERS,FLOW TRADERS,FLOW TRADERS,FLOW TRADERS(English: FLOW TRADERS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Jacob Bontiusplaats 9,FLOW TRADERS(English: FLOW TRADERS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Jacob Bontiusplaats 9,FLOW TRADERS(English: FLOW TRADERS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 384.041K Euros. You can find more information on company's website. Company Address: Jacob Bontiusplaats 9,FLOW TRADERS(English: FLOW TRADERS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 384.041K Euros. You can find more information on company's website. Company Address: Jacob Bontiusplaats 9,,,,+31 (0)20 799 6799,,investor.relations@flowtraders.com,http://www.flowtraders.com,,,,,,Jacob Bontiusplaats 9,Jacob Bontiusplaats 9,NL-1018 LL Amsterdam,NL-1018 LL Amsterdam,,,,,Active,Jonathan Berger,Jonathan Berger,CONTACT,CONTACT,FLOW TRADERS,+31 20 799 6799,,+31 20 799 6799,+31 20 799 6799,2021,,,,,,,,,384.041천 유로,,,,,,,,,,144.142천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202015, Investment Services","30202015, Investment Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,FLOW,,29.34 EUR,29.50 EUR,31.82 EUR,,38.10 EUR,,,,"651,725",1.365B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Ratio 6,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Ratio 6,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 749.297K Euros. You can find more information on company's website. Company Address: Ratio 6,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 749.297K Euros. You can find more information on company's website. Company Address: Ratio 6,,,,+31 26 319 4500,+31 26 319 4550,investor.relations@besi.com,https://www.besi.com/investor-relations,,,,,,Ratio 6,Ratio 6,NL-6921 RW Duiven,NL-6921 RW Duiven,,,,,Active,R Blickman / C te Hennepe,R Blickman / C te Hennepe,CONTACT,CONTACT,BE Semiconductor Industries N.V.,+31 26 319 4500,+31 26 319 4550,+31 26 319 4500,+31 26 319 4500,2021,,,,,,,,,749.297천 유로,,,317.583천 유로,,10.724천 유로,,,,,282.419천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10102010, Semiconductors","10102010, Semiconductors",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BESI,,55.36 EUR,55.46 EUR,66.70 EUR,,89.20 EUR,,,,"28,398,516",4.492B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Ratio 6,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Ratio 6,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 749.297K Euros. You can find more information on company's website. Company Address: Ratio 6,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 749.297K Euros. You can find more information on company's website. Company Address: Ratio 6,,,,+31 26 319 4500,+31 26 319 4550,investor.relations@besi.com,https://www.besi.com/investor-relations,,,,,,Ratio 6,Ratio 6,NL-6921 RW Duiven,NL-6921 RW Duiven,,,,,Active,R Blickman / C te Hennepe,R Blickman / C te Hennepe,CONTACT,CONTACT,BE Semiconductor Industries N.V.,+31 26 319 4500,+31 26 319 4550,+31 26 319 4500,+31 26 319 4500,2021,,,,,,,,,749.297천 유로,,,317.583천 유로,,10.724천 유로,,,,,282.419천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10102010, Semiconductors","10102010, Semiconductors",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BESI,,56.44 EUR,56.46 EUR,66.70 EUR,,89.20 EUR,,,,"10,861,141",4.580B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSAALBERTS N.V.,AALBERTS N.V.,AALBERTS N.V.,AALBERTS N.V.(English: AALBERTS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Stadsplateau 18,AALBERTS N.V.(English: AALBERTS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Stadsplateau 18,AALBERTS N.V.(English: AALBERTS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 2.979.100K Euros. You can find more information on company's website. Company Address: Stadsplateau 18,AALBERTS N.V.(English: AALBERTS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 2.979.100K Euros. You can find more information on company's website. Company Address: Stadsplateau 18,,,,+31 (0)30 3079301,,jeannette.zuidema@aalberts.com,https://aalberts.com/investor,,,,,,Stadsplateau 18,Stadsplateau 18,PO Box 1218,PO Box 1218,,,,,Active,Jeannette Zuidema,Jeannette Zuidema,CONTACT,CONTACT,AALBERTS N.V.,+31 30 3079 301,,+31 30 3079 301,+31 30 3079 301,2021,,,,,,,,,2.979.100천 유로,,,506.100천 유로,,13.400천 유로,,,,,367.800천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50202020, Electronic Equipment: Control and Filter","50202020, Electronic Equipment: Control and Filter",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AALB,,46.05 EUR,46.23 EUR,47.92 EUR,,59.76 EUR,,,,"5,823,000",5.092B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSAALBERTS N.V.,AALBERTS N.V.,AALBERTS N.V.,AALBERTS N.V.(English: AALBERTS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Stadsplateau 18,AALBERTS N.V.(English: AALBERTS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Stadsplateau 18,AALBERTS N.V.(English: AALBERTS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 2.979.100K Euros. You can find more information on company's website. Company Address: Stadsplateau 18,AALBERTS N.V.(English: AALBERTS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 2.979.100K Euros. You can find more information on company's website. Company Address: Stadsplateau 18,,,,+31 (0)30 3079301,,jeannette.zuidema@aalberts.com,https://aalberts.com/investor,,,,,,Stadsplateau 18,Stadsplateau 18,PO Box 1218,PO Box 1218,,,,,Active,Jeannette Zuidema,Jeannette Zuidema,CONTACT,CONTACT,AALBERTS N.V.,+31 30 3079 301,,+31 30 3079 301,+31 30 3079 301,2021,,,,,,,,,2.979.100천 유로,,,506.100천 유로,,13.400천 유로,,,,,367.800천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50202020, Electronic Equipment: Control and Filter","50202020, Electronic Equipment: Control and Filter",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AALB,,45.59 EUR,46.29 EUR,47.92 EUR,,59.76 EUR,,,,"1,380,824",5.041B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
