헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSNSI N.V.,NSI N.V.,NSI N.V.,NSI N.V.(English: NSI N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Antareslaan 69-75,NSI N.V.(English: NSI N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Antareslaan 69-75,NSI N.V.(English: NSI N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 77.507K Euros. You can find more information on company's website. Company Address: Antareslaan 69-75,NSI N.V.(English: NSI N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 77.507K Euros. You can find more information on company's website. Company Address: Antareslaan 69-75,,,,,+31 (0)20 25 81 123,,http://www.nsi.nl,,,,,,Antareslaan 69-75,Antareslaan 69-75,POBox 3044,POBox 3044,,,,,Active,,,CONTACT,CONTACT,NSI N.V.,,+31 (0)20 25 81 123,,,2021,,,,,,,,,77.507천 유로,,,천 유로,,10.207천 유로,,,,,천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102030, Office REITs","35102030, Office REITs",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,NN,,32.35 EUR,,,,,,,,"84,628",637.237M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSKONINKLIJKE AHOLD DELHAIZE N.V.,KONINKLIJKE AHOLD DELHAIZE N.V.,KONINKLIJKE AHOLD DELHAIZE N.V.,KONINKLIJKE AHOLD DELHAIZE N.V.(English: KONINKLIJKE AHOLD DELHAIZE N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Provincialeweg 11,KONINKLIJKE AHOLD DELHAIZE N.V.(English: KONINKLIJKE AHOLD DELHAIZE N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Provincialeweg 11,KONINKLIJKE AHOLD DELHAIZE N.V.(English: KONINKLIJKE AHOLD DELHAIZE N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 75.601.000K Euros. You can find more information on company's website. Company Address: Provincialeweg 11,KONINKLIJKE AHOLD DELHAIZE N.V.(English: KONINKLIJKE AHOLD DELHAIZE N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 75.601.000K Euros. You can find more information on company's website. Company Address: Provincialeweg 11,,,,,,,http://www.ahold.com,,,,,,Provincialeweg 11,Provincialeweg 11,NL-1506 MA Zaandam,NL-1506 MA Zaandam,,,,,Active,,,CONTACT,CONTACT,KONINKLIJKE AHOLD DELHAIZE N.V.,investor.relations@aholddelhaize.com,,investor.relations@aholddelhaize.com,investor.relations@aholddelhaize.com,2021,,,,,,,,,75.601.000천 유로,,,3.320.000천 유로,,506.000천 유로,,,,,2.246.000천 유로,,,,,,,,,,,,"4520, Personal Care, Drug and Grocery Stores","4520, Personal Care, Drug and Grocery Stores","45201010, Food Retailers and Wholesalers","45201010, Food Retailers and Wholesalers",NL,Nederlands,Dutch,"XAMS, XBRU",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AD,,25.28 EUR,25.485 EUR,26.03 EUR,,31.40 EUR,,,,"1,541,789",26.436B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,BE Semiconductor Industries N.V.(English: BE Semiconductor Industries N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0012866412-XAMS/be-semiconductor/besi/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0012866412-XAMS/be-semiconductor/besi/quotes,,2021,,,,,,,,,749.297천 유로,,,317.583천 유로,,10.724천 유로,,,,,282.419천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10102010, Semiconductors","10102010, Semiconductors",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BESI,,41.45 EUR,49.52 EUR, EUR,,89.20 EUR,,,,"5,297,788",3.364B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSAmsterdam Commodities,Amsterdam Commodities,Amsterdam Commodities,Amsterdam Commodities(English: Amsterdam Commodities) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 37 Beursplein 21st floor,Amsterdam Commodities(English: Amsterdam Commodities) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 37 Beursplein 21st floor,Amsterdam Commodities(English: Amsterdam Commodities) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 700.170K Euros. You can find more information on company's website. Company Address: 37 Beursplein 21st floor,Amsterdam Commodities(English: Amsterdam Commodities) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 700.170K Euros. You can find more information on company's website. Company Address: 37 Beursplein 21st floor,,,,,,f.witte@creativevenue.nl,http://www.acomo.nl,,,,,,37 Beursplein 21st floor,37 Beursplein 21st floor,PO Box 30156,PO Box 30156,,,,,Active,Frank Witte,Frank Witte,CONTACT,CONTACT,Amsterdam Commodities,020-4525225,,020-4525225,020-4525225,2018,,,,,,,,,700.170천 유로,,,45.042천 유로,,-4.176천 유로,,,,,31.107천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45102020, Food Products","45102020, Food Products",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ACOMO,,22.60 EUR,23.00 EUR,24.50 EUR,,27.10 EUR,,,,"96,714",668.550M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSABN AMRO BANK N.V.,ABN AMRO BANK N.V.,ABN AMRO BANK N.V.,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.597.000K Euros. You can find more information on company's website. Company Address: Gustav Mahlerlaan 10,ABN AMRO BANK N.V.(English: ABN AMRO BANK N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.597.000K Euros. You can find more information on company's website. Company Address: Gustav Mahlerlaan 10,,,,,,investorrelations@nl.abnamro.com,https://www.abnamro.com/en/investor-relations/,,,,,,Gustav Mahlerlaan 10,Gustav Mahlerlaan 10,PO Box 283,PO Box 283,,,,,Active,ABN AMRO Investor Relations,ABN AMRO Investor Relations,CONTACT,CONTACT,ABN AMRO BANK N.V.,+31 20 62 82 282,,+31 20 62 82 282,+31 20 62 82 282,2021,,,,,,,,,7.597.000천 유로,,,1.792.000천 유로,,46.000천 유로,,,,,1.838.000천 유로,,,,,,,,,,,,"3010, Banks","3010, Banks","30101010, Banks","30101010, Banks",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ABN,,10.675 EUR,11.45 EUR,12.16 EUR,,15.372 EUR,,,,"193,953",5.027B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSKoninklijke BAM Groep N.V.,Koninklijke BAM Groep N.V.,Koninklijke BAM Groep N.V.,Koninklijke BAM Groep N.V.(English: Koninklijke BAM Groep N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Runnenburg 9,Koninklijke BAM Groep N.V.(English: Koninklijke BAM Groep N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Runnenburg 9,Koninklijke BAM Groep N.V.(English: Koninklijke BAM Groep N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.315.281K Euros. You can find more information on company's website. Company Address: Runnenburg 9,Koninklijke BAM Groep N.V.(English: Koninklijke BAM Groep N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.315.281K Euros. You can find more information on company's website. Company Address: Runnenburg 9,,,,,+31 (0)30 659 81 40,joost.van.galen@bam.com,http://www.bam.nl,,,,,,Runnenburg 9,Runnenburg 9,PO Box 20,PO Box 20,,,,,Active,Joost van Galen,Joost van Galen,CONTACT,CONTACT,Koninklijke BAM Groep N.V.,+31 30 6598707,+31 (0)30 659 81 40,+31 30 6598707,+31 30 6598707,2021,,,,,,,,,7.315.281천 유로,,,78.086천 유로,,14.131천 유로,,,,,17.003천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101010, Construction","50101010, Construction",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BAMNB,,2.206 EUR,2.378 EUR,2.738 EUR,,3.454 EUR,,,,"142,098",616.373M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSJDE PEET'S,JDE PEET'S,JDE PEET'S,JDE PEET'S(English: JDE PEET'S) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Oosterdoksstraat 80,JDE PEET'S(English: JDE PEET'S) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Oosterdoksstraat 80,JDE PEET'S(English: JDE PEET'S) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.001.000K Euros. You can find more information on company's website. Company Address: Oosterdoksstraat 80,JDE PEET'S(English: JDE PEET'S) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 7.001.000K Euros. You can find more information on company's website. Company Address: Oosterdoksstraat 80,,,,,,robin.jansen@jdecoffee.com,http://www.jdepeets.com,,,,,,Oosterdoksstraat 80,Oosterdoksstraat 80,NL-1011 DK Amsterdam,NL-1011 DK Amsterdam,,,,,Active,Robin Jansen,Robin Jansen,CONTACT,CONTACT,JDE PEET'S,+31 6 1594 4569,,+31 6 1594 4569,+31 6 1594 4569,2021,,,,,,,,,7.001.000천 유로,,,1.108.000천 유로,,110.000천 유로,,,,,762.000천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45101020, Soft Drinks","45101020, Soft Drinks",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,INTER,,27.26 EUR,27.82 EUR, EUR,,31.55 EUR,,,,"783,998",13.705B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSARCELORMITTAL SA,ARCELORMITTAL SA,ARCELORMITTAL SA,ARCELORMITTAL SA(English: ARCELORMITTAL SA) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 24-26 Boulevard d'Avranches,ARCELORMITTAL SA(English: ARCELORMITTAL SA) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 24-26 Boulevard d'Avranches,ARCELORMITTAL SA(English: ARCELORMITTAL SA) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 67.618.333K Euros. You can find more information on company's website. Company Address: 24-26 Boulevard d'Avranches,ARCELORMITTAL SA(English: ARCELORMITTAL SA) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 67.618.333K Euros. You can find more information on company's website. Company Address: 24-26 Boulevard d'Avranches,,,,,+352 4792 2675,,https://corporate.arcelormittal.com/investors,,,,,,24-26 Boulevard d'Avranches,24-26 Boulevard d'Avranches,LU-1160 Luxemburg,LU-1160 Luxemburg,,,,,Active,,,CONTACT,CONTACT,ARCELORMITTAL SA,,+352 4792 2675,,,2021,,,,,,,,,67.618.333천 유로,,,14.991.169천 유로,,245.496천 유로,,,,,13.745.143천 유로,,,,,,,,,,,,"5510, Basic Resources","5510, Basic Resources","55102010, Iron and Steel","55102010, Iron and Steel",NL,Nederlands,Dutch,"XAMS, XPAR",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,MT,,21.715 EUR,23.745 EUR,30.985 EUR,,33.015 EUR,,,,"6,702,078",19.062B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSSIGNIFY NV,SIGNIFY NV,SIGNIFY NV,SIGNIFY NV(English: SIGNIFY NV) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: High Tech Campus 48,SIGNIFY NV(English: SIGNIFY NV) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: High Tech Campus 48,SIGNIFY NV(English: SIGNIFY NV) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 6.860.000K Euros. You can find more information on company's website. Company Address: High Tech Campus 48,SIGNIFY NV(English: SIGNIFY NV) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 6.860.000K Euros. You can find more information on company's website. Company Address: High Tech Campus 48,,,,,,IR@signify.com,http://www.signify.com/investors,,,,,,High Tech Campus 48,High Tech Campus 48,NL-5656 AE Eindhoven,NL-5656 AE Eindhoven,,,,,Active,Contact Investor Relations,Contact Investor Relations,CONTACT,CONTACT,SIGNIFY NV,+ 31 20 60 91000,,+ 31 20 60 91000,+ 31 20 60 91000,2021,,,,,,,,,6.860.000천 유로,,,514.000천 유로,,26.000천 유로,,,,,406.000천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101035, Building Materials: Other","50101035, Building Materials: Other",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,SIFG,,31.06 EUR,34.37 EUR, EUR,,54.36 EUR,,,,"3,867,490",3.986B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSALUMEXX N.V.,ALUMEXX N.V.,ALUMEXX N.V.,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0012194724-XAMS/alumexx-nv/alx/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0012194724-XAMS/alumexx-nv/alx/quotes,,2021,,,,,,,,,6.661천 유로,,,415천 유로,,7천 유로,,,,,332천 유로,,,,,,,,,,,,"5520, Chemicals","5520, Chemicals","55201000, Chemicals: Diversified","55201000, Chemicals: Diversified",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ALX,,0.678 EUR,0.75 EUR,0.794 EUR,,1.35 EUR,,,,"7,395",4.743M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSFAGRON,FAGRON,FAGRON,FAGRON(English: FAGRON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Venecoweg 20A,FAGRON(English: FAGRON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Venecoweg 20A,FAGRON(English: FAGRON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 573.808K Euros. You can find more information on company's website. Company Address: Venecoweg 20A,FAGRON(English: FAGRON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 573.808K Euros. You can find more information on company's website. Company Address: Venecoweg 20A,,,,,+32 88 33 11 210,karen.berg@fagron.com,https://investors.fagron.com,,,,,,Venecoweg 20A,Venecoweg 20A,"BE-9810 Nazareth, Oost-Vlaanderen","BE-9810 Nazareth, Oost-Vlaanderen",,,,,Active,Karen Berg,Karen Berg,CONTACT,CONTACT,FAGRON,+31 88 33 11 288,+32 88 33 11 210,+31 88 33 11 288,+31 88 33 11 288,2021,,,,,,,,,573.808천 유로,,,87.438천 유로,,0천 유로,,,,,61.379천 유로,,,,,,,,,,,,"2010, Health Care","2010, Health Care","20102010, Medical Equipment","20102010, Medical Equipment",NL,Nederlands,Dutch,"XBRU, XAMS",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,FAGR,,15.04 EUR,17.61 EUR, EUR,,18.87 EUR,,,,"979,738",1.098B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSINTERTRUST,INTERTRUST,INTERTRUST,INTERTRUST(English: INTERTRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Basisweg 10,INTERTRUST(English: INTERTRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Basisweg 10,INTERTRUST(English: INTERTRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 571.295K Euros. You can find more information on company's website. Company Address: Basisweg 10,INTERTRUST(English: INTERTRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 571.295K Euros. You can find more information on company's website. Company Address: Basisweg 10,,,,,+31 20 521 4888,michiel.dejonge@intertrustgroup.com,http://www.intertrustgroup.com,,,,,,Basisweg 10,Basisweg 10,PO Box 990,PO Box 990,,,,,Active,Michiel de Jonge,Michiel de Jonge,CONTACT,CONTACT,INTERTRUST,+31 20 577 1157,+31 20 521 4888,+31 20 577 1157,+31 20 577 1157,2021,,,,,,,,,571.295천 유로,,,102.518천 유로,,33.428천 유로,,,,,65.290천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202010, Asset Managers and Custodians","30202010, Asset Managers and Custodians",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,INPST,,18.98 EUR,19.26 EUR, EUR,,21.25 EUR,,,,"58,768",1.719B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSV LANSCHOT KEMPEN,V LANSCHOT KEMPEN,V LANSCHOT KEMPEN,V LANSCHOT KEMPEN(English: V LANSCHOT KEMPEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Hooge Steenweg 29,V LANSCHOT KEMPEN(English: V LANSCHOT KEMPEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Hooge Steenweg 29,V LANSCHOT KEMPEN(English: V LANSCHOT KEMPEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 569.660K Euros. You can find more information on company's website. Company Address: Hooge Steenweg 29,V LANSCHOT KEMPEN(English: V LANSCHOT KEMPEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 569.660K Euros. You can find more information on company's website. Company Address: Hooge Steenweg 29,,,,,,investorrelations@vanlanschotkempen.com,https://www.vanlanschotkempen.com/en,,,,,,Hooge Steenweg 29,Hooge Steenweg 29,Po Box 1021,Po Box 1021,,,,,Active,Tosca Holtland,Tosca Holtland,CONTACT,CONTACT,V LANSCHOT KEMPEN,+31 20 354 4590,,+31 20 354 4590,+31 20 354 4590,2021,,,,,,,,,569.660천 유로,,,131.869천 유로,,17.837천 유로,,,,,178.450천 유로,,,,,,,,,,,,"3010, Banks","3010, Banks","30101010, Banks","30101010, Banks",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,UNA,,21.75 EUR,23.40 EUR, EUR,,27.05 EUR,,,,"319,245",899.573M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSTETRAGON FINANCIAL GROUP,TETRAGON FINANCIAL GROUP,TETRAGON FINANCIAL GROUP,TETRAGON FINANCIAL GROUP(English: TETRAGON FINANCIAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Mill Court La Charroterie,TETRAGON FINANCIAL GROUP(English: TETRAGON FINANCIAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Mill Court La Charroterie,TETRAGON FINANCIAL GROUP(English: TETRAGON FINANCIAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 538.326K Euros. You can find more information on company's website. Company Address: Mill Court La Charroterie,TETRAGON FINANCIAL GROUP(English: TETRAGON FINANCIAL GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 538.326K Euros. You can find more information on company's website. Company Address: Mill Court La Charroterie,,,,,+44 20 79 01 83 01,ir@tetragoninv.com,http://www.tetragoninv.com,,,,,,Mill Court La Charroterie,Mill Court La Charroterie,"GY1 1EJ St. Peter Port, Guernsey, Channel Islands","GY1 1EJ St. Peter Port, Guernsey, Channel Islands",,,,,Active,Yuko Thomas,Yuko Thomas,CONTACT,CONTACT,TETRAGON FINANCIAL GROUP,+44 20 7901 8300,+44 20 79 01 83 01,+44 20 7901 8300,+44 20 7901 8300,2021,,,,,,,,,538.326천 유로,,,0천 유로,,0천 유로,,,,,374.426천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30204000, Closed End Investments","30204000, Closed End Investments",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,SPR1W,,10.10 EUR,,,,,,,,101,1.411B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSUNILEVER PLC,UNILEVER PLC,UNILEVER PLC,UNILEVER PLC(English: UNILEVER PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 100 Victoria Embankment,UNILEVER PLC(English: UNILEVER PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 100 Victoria Embankment,UNILEVER PLC(English: UNILEVER PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 52.444.000K Euros. You can find more information on company's website. Company Address: 100 Victoria Embankment,UNILEVER PLC(English: UNILEVER PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 52.444.000K Euros. You can find more information on company's website. Company Address: 100 Victoria Embankment,,,,,,,https://www.unilever.com/,,,,,,100 Victoria Embankment,100 Victoria Embankment,EC4Y 0DY London,EC4Y 0DY London,,,,,Active,,,CONTACT,CONTACT,UNILEVER PLC,,,,,2021,,,,,,,,,52.444.000천 유로,,,8.702.000천 유로,,508.000천 유로,,,,,6.621.000천 유로,,,,,,,,,,,,"4520, Personal Care, Drug and Grocery Stores","4520, Personal Care, Drug and Grocery Stores","45201020, Personal Products","45201020, Personal Products",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,URW,,44.195 EUR,44.32 EUR, EUR,,50.98 EUR,,,,"13,509,103",116.199B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
